Unnamed: 0,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,u17,u18,u19,u20,u21,u22,u23,u24,u25,u26,u27,u28,u29,u30,u31,u32,u33,u34,u35,u36,u37,u38,u39,u40,u41,u42,u43,u44,u45,u46,u47,u48,u49,u50,u51,u52,u53,u54,u55,u56,u57,u58,u59,u60,u61,u62,u63,u64,u65,u66,u67,u68,u69,u70,u71,u72,u73,u74,u75,u76,u77,u78,u79,u80,u81,u82,u83,u84,u85,u86,u87,u88,u89,u90,u91,u92,u93,u94,u95,u96,u97,u98,u99,u100
s1793,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,2,0,0,0,0,3,0,0,0,34,0,0,0,2,0,0,0,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,17,0,1,0,12,0,0,0,1,0,0,0
s1794,0,15,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,3,3,1,0,19,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,4,3,0,0,1,2,0,0,1,0,0,0
s1795,0,1,0,0,0,0,0,0,0,0,1,7,0,3,0,9,1,0,3,1,0,0,0,2,6,0,0,0,4,0,16,0,0,1,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,3,1,1,1,0,0,0,0,0,1,3,0,0,0,0,28,0,0,0,4,0,0,0,1,1,0,0,5,0,0,0,0,0,0,19,0,0,4,5,0,0,0
s1796,0,0,5,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,8,0,8,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,4,0,0,0,8,0,0,0,0,6,0,0,0,1,6,0,0,1,0,0,0,2,0,0,6,0,1,0,0,0,0,29,8,0,0,0
s1797,0,0,0,1,0,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0,0,3,0,0,3,0,0,0,3,0,0,48,0,0,0,0,1,3,3,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0
s1798,0,0,0,0,0,3,0,0,0,0,0,12,3,0,0,1,0,0,0,0,0,0,0,8,0,0,0,4,12,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0
s1799,0,7,0,0,25,0,0,0,0,0,0,0,0,2,0,0,1,11,30,1,0,0,0,0,10,0,0,0,2,0,10,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,31,1,18,1,0,0,0,22,2,0,0,0,0,0,0,0,1,0,0,0,0,0,26,0,0,0,5,0,0,7,8,0,1,0
s1800,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,38,22,46,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,11,11,1,0,0,0,0,0,5,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
s1801,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,0,0,3,0,0,5,0,0,0,0,0,1,1,0,8,0,0,0,13,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,8,0,2,1,0,0,2
s1802,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,4,4,0,2,0,2,0,8,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,6,3,1,0,0
s1803,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,2,0,30,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
s1804,0,10,0,2,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,2,0,86,0,2,16,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,4,0,0,0,0,0,0,0,11,1,21,0,9,0,0,28,0,0,0,0,0,0,0,0,0,0,0
s1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,2,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,4,0,0,0
s1806,0,0,0,2,0,0,0,0,0,0,3,0,0,0,21,0,0,1,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29,2,0,0,0,0,0,11,0,1,1,0,4,11,0,0,0,0,0
s1807,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,1,0,0,0,2,4,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38,1,18,0,0,4,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,3,5,0,0,0
s1808,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,18,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
s1809,0,6,4,3,8,0,4,0,1,0,9,0,0,0,0,3,1,0,1,0,10,0,0,2,38,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,9,0,29,1,0,0,0,0,0,1,1,1,2,5,9,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,2,0,1,0,15,0,3,0,0,0,30,0,1,1,7,0,0,0
s1810,0,30,8,3,71,0,0,0,0,0,0,0,0,0,0,3,2,0,20,0,0,0,0,10,6,0,0,0,0,0,4,0,18,0,0,0,1,0,0,0,6,0,0,0,1,0,0,3,0,0,9,0,1,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,10,5,19,0,0,0
s1811,0,2,0,0,0,0,0,0,0,23,0,0,0,0,0,22,1,0,10,0,8,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,1,62,0,0,0,0,0,0,0,0,0,1,2,0,41,0,0,0,0,0,3,3,0,0,0,0,0,0,54,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,3,4,3,0,0,0,2
s1812,0,0,0,1,4,0,0,0,1,0,5,0,0,0,0,1,0,0,0,0,18,0,0,0,0,6,0,0,6,4,0,0,28,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,3,0,0,0,0,0,11,3,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,20,0,0,0
s1813,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,20,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,34,0,12,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,7,0,2,5,0,0,0,0,0,4,6,0,0,0
s1814,4,2,3,0,8,1,0,38,0,0,3,20,2,0,2,3,0,14,5,33,0,0,100,0,0,0,0,0,46,0,4,18,0,0,0,0,1,0,39,10,0,0,1,14,0,0,0,0,0,0,16,18,1,1,0,1,0,0,0,1,1,0,0,24,0,0,37,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,49,0,1,1,0,30,2,0,0,46,0,0,0,7,0,0,0
s1815,0,1,0,6,0,0,0,0,1,0,5,12,1,0,0,0,0,1,0,0,9,0,0,2,12,6,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,2,0,7,0,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,3,2,0,2,0,0,0,14,0,30,0,15,0,0,0
s1816,0,0,0,0,1,6,0,0,1,0,0,51,0,0,1,1,3,1,0,0,32,32,0,0,0,0,0,0,4,12,4,40,3,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,54,0,0,3,1,3,3,0,3,12,0,0,7,3,12,13,0,7,0,29,4,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,87,2,15,0,0,0
s1817,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,3,0,0,0,0,36,0,0,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,1,1,1,3,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,1
s1818,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,26,0,12,0,0,9,0,0,0,0,0,5,1,1,0,0,0
s1819,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,1,0,17,0,0,0
s1820,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,7,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0
s1821,0,0,0,0,4,0,1,0,1,0,1,7,0,0,0,0,6,0,0,0,0,1,0,0,0,2,8,0,8,0,14,2,0,0,0,0,5,0,0,0,2,0,0,0,0,0,4,0,0,0,1,4,0,0,30,4,0,1,0,2,2,0,43,1,0,0,22,10,0,0,0,1,0,12,5,0,0,0,2,0,0,0,0,0,11,1,0,0,0,0,1,2,1,0,7,4,29,2,0,0
s1822,0,7,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,8,0,0,0,0,0,0
s1823,0,18,0,0,0,0,2,0,0,0,0,0,1,0,1,2,1,0,0,0,0,25,74,0,2,0,0,0,6,0,0,0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,1,0,0,0,0,0,0,0,0,3,20,7,0,0,0,3,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,5,0,33,0,0,0
s1824,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,20,0,4,0,0,0,0,24,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,23,0,2,0,0,4,0,2,0,0,0,2
s1825,0,3,0,0,0,0,0,0,0,0,0,30,3,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,6,0,0,1,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,2,0,0,0,31,0,0,0,0,0,0,8,0,0,0,0,0,0,18,0,0,0,5,0,0,0,0,0,1,0
s1826,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,4,0,0,16,24,0,0,0,0,0,6,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,8,0,0,0
s1827,26,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,1,3,0,0,3,2,0,0,0,0,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
s1828,0,0,0,5,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,1,0,0,0,0,0,6,0,0,0,5,0,0,1,0,3,0,0,0,0,0,0,0,0,14
s1829,0,22,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0,0,4,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,1,0,9,0,0,0,9,3,0,2,0,0,0,0
s1830,0,8,3,0,0,0,0,36,0,0,1,0,0,0,19,10,0,0,23,10,0,0,102,0,22,2,0,0,32,0,4,0,14,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,3,3,2,0,3,0,0,63,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,29,0,3,0,0,1,0,0,0,63,0,1,0,0,0,0,0
s1831,0,0,0,1,0,0,0,0,2,0,1,48,0,0,0,0,1,0,1,10,0,6,0,0,8,0,0,0,2,0,4,0,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,5,10,0,19,3,0,0,12,0,0,0,0,2,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,9,5,5,1,0,0
s1832,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,2,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,1,5,0,0,0,0,0,2,0,3,0,2,1,0,2,0,0,0,1
s1833,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,0,2,0,6,0,0,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,3,0,1,0,2,1,0,0,0,0,0,2
s1834,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,2,8,0,0,0,0,4,0,18,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,2,29,0,0,0,2,0,0,0,0,0,5,0,0,0,1,0,1,0,0,0,0,0,28,24,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,3,1,0,2,0,0,2,0,0,0
s1835,0,10,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,10,17,0,0,0,26,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,2,2,4,0,0,1,0,0,5,0,1,0,0,0,3,1,0,0,0,0,6,0,0,0,0,0,2,0,0,3,0,1,0,3,0,1,1,3,0,0,0
s1836,0,0,0,9,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,10,0,1,5,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,1,0,0,0,5,3,0,0,0,1,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,24,1,0,0
s1837,0,3,0,0,8,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,22,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,39,9,0,0,0,0,0,0,0,5,0,1,0,0,0
s1838,26,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,21,122,1,0,4,38,4,12,0,0,8,0,4,6,0,6,0,0,0,1,0,0,2,1,1,2,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,7,4,0,0,1,0,0,15,0,0,0,0,2,0,0,3,0,0,6
s1839,0,26,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,8,40,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,1,1,3,0,2,4,0,0,0,18,4,0,11,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,9,10,0,0,0
s1840,0,0,2,6,0,0,0,0,0,0,1,0,0,0,0,12,0,2,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,3,0,0,0,11,0,0,0
s1841,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,14,0,31,0,1,0,0,0,16,0,0,0,0,10,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,7,0,6,5,0,0,1,0,0,0,6,2,0,0,0,0,0,13,0,2,0,60,1,0,0,0,0,0,0
s1842,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,22,0,8,0,0,0,0,4,0,2,2,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7,0,1,4,0,2,0,0,0,0,0,0
s1843,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,5,5,0,0,5,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s1844,0,0,3,0,0,1,0,211,0,3,0,0,0,0,0,10,0,0,0,0,0,4,104,2,0,0,26,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,15,0,0,0,1,0,0,2,0,0,2,1,1,2,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,90,0,0,0,0,9,0,0,0,5,0,0,3,4,0,0,0
s1845,0,0,1,0,0,3,0,0,0,0,4,0,0,0,0,1,1,0,35,0,0,0,0,0,0,0,0,0,10,2,8,0,2,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,4,0,0,0,1,0,0,0,15,1,8,0,0,0,0,0,0,0,1,0,0,0
s1846,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,6,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,21,0,0,0,1,0,0,0,2,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,3,1,36,0,0,1
s1847,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,2,1,23,0,0,0,0,0,8,4,0,0,0,28,0,6,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,6,0,0,0,5,1,0,0,4,0,0,0,1,6,0,0,1,5,0,11,0,4,0,10,3,0,0,0,0,0,0
s1848,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,4,4,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0
s1849,0,3,2,5,0,0,0,0,0,0,0,10,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,0,0,0,0,0,0,0,4,1,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,22,0,0,14,0,0,0,0,0,5,1,0,0,0,0
s1850,0,112,7,3,0,8,0,0,0,0,0,2,2,0,0,8,10,0,17,1,0,1,0,34,8,0,0,0,0,0,34,0,0,0,0,0,1,0,2,26,0,0,0,0,0,0,0,0,0,28,1,0,3,0,1,5,0,0,32,6,6,3,0,0,4,0,0,2,115,0,0,5,0,2,0,0,0,2,0,0,1,9,0,0,0,0,0,0,6,0,0,0,49,0,15,4,4,0,0,18
s1851,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,2,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,20,1,0,0,0,0,0,0,1,0,0,1
s1852,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,198,2,0,0,0,0,0,0,4,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,4,0,0,0
s1853,0,2,0,0,0,0,0,0,1,0,4,10,0,0,0,0,2,0,0,0,24,0,6,0,4,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,159,0,0,0,0,0,1,1,0,0,1,0,0,0,5,0,0,0,0,0,8,0,0,0,0,1,0,0,0,8,0,0,3,1,0,16,0,0,0,4,0,11,0,14,0,0,0
s1854,3,0,0,0,0,4,0,0,0,0,2,3,4,1,1,3,1,0,0,0,7,0,48,0,0,0,0,2,0,0,16,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5,0,0,4,4,1,0,7,0,0,0,0,0,15,15,0,3,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,8,0,0,4,0,0,0,1,0,0,3,0,0,0,0,15,0,0,0,0,0,1
s1855,0,0,0,0,0,8,0,0,2,0,6,1,0,0,1,3,2,0,0,0,0,22,0,0,30,0,0,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1856,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,8,2,0,0,0,6,0,4,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,17,0,1,0,9,2,0,1,0,0,0,0
s1857,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,0,0,8,0,6,32,36,0,0,6,0,0,0,2,2,0,0,0,0,6,0,0,1,1,0,0,0,0,0,0,8,0,1,2,0,8,0,0,0,0,5,5,0,3,0,0,0,6,1,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,29,0,1,0,1,0,0,0,0,0,0,0,0,0
s1858,0,25,0,0,0,3,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,8,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,27,0,0,0,0,1,0,0,8,0,0,0
s1859,0,2,0,0,0,2,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,8,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
