user_000045,2009-04-19T19:32:41Z,ccfe7a3c-1a45-4984-a8d0-644549cefe61,Europe,342579e9-a1e9-4088-bd61-88de6fa8ef8b,Superstitious
user_000045,2006-07-24T19:25:59Z,8e3fcd7d-bda1-4ca0-b987-b8528d2ee74e,Genesis,3b7a13e2-1a3e-45ef-9547-da900a854c5a,Hold On My Heart
user_000045,2006-07-24T19:21:39Z,a8806b5c-3ee0-4277-94d3-1a5427a7707c,Gary Moore,8ac81cf1-4d58-471e-8c00-40543a8462f1,Still Got The Blues (For You)
user_000045,2006-07-24T19:17:19Z,ea321799-9b1d-4e74-a074-a5facf597d82,Fugees,26e6f0c2-33b2-4024-a233-9e0dead277c0,Killing Me Softly
user_000045,2006-07-24T19:12:29Z,160629ab-ec18-4931-8c95-02cb92d06186,Foreigner,178fdf82-fa02-4d41-9b0e-9f3e0586c58b,Waiting For A Girl Like You
user_000045,2006-07-24T19:07:34Z,160629ab-ec18-4931-8c95-02cb92d06186,Foreigner,e22ca22c-1e3f-4e35-8143-956220d7a656,I Want To Know What Love Is
user_000045,2006-07-24T19:02:34Z,160629ab-ec18-4931-8c95-02cb92d06186,Foreigner,10535297-8d7f-4d4b-b0a4-90da7b72d27d,I Don'T Want To Live Without You
user_000045,2006-07-24T18:58:39Z,b15ebd71-a252-417d-9e1c-3e6863da68f8,Faith No More,2e802710-640d-41d1-b460-86979aef5533,I'M Easy
user_000045,2006-07-24T18:55:09Z,959cf5bf-ee29-4af6-a85a-0b480181d988,Everything But The Girl,94002ede-3f70-47c6-acca-9b84cc84fadf,Missing
user_000045,2006-07-24T18:51:09Z,ccfe7a3c-1a45-4984-a8d0-644549cefe61,Europe,a4f35f8f-1c49-4b79-8a5d-67121627487c,Open Your Heart
user_000045,2006-07-24T18:46:49Z,ccfe7a3c-1a45-4984-a8d0-644549cefe61,Europe,4e7e9085-b8b0-4954-bf82-a12dd2cff6b5,Carrie
user_000045,2006-07-24T18:42:09Z,4e6daf86-a5c9-42ea-9bd2-9482a71c38d4,Eric Carmen,0107d5b0-e0f0-41ba-bca3-3cf7c568426b,All By Myself
user_000045,2006-07-24T18:37:54Z,4967c0a1-b9f3-465e-8440-4598fd9fc33c,Enya,3b5cbc58-9a35-41e1-8784-7f999349b917,Anywhere Is
user_000045,2006-07-24T18:34:29Z,d84c4e93-9c5f-45ab-a4ba-bd79d037eb31,Enigma,ca74c95f-0168-4dfb-9b22-2a546bfadf8d,Return To Innocence
user_000045,2006-07-24T18:31:29Z,01809552-4f87-45b0-afff-2c6f0730a3be,Elvis Presley,e4326a17-ebd3-4220-97a4-b4762f86af72,In The Ghetto
user_000045,2006-07-24T18:27:34Z,b83bc61f-8451-4a5d-8b8e-7e9ed295e822,Elton John,594ed01c-ff9b-4671-8036-368ca6d59088,Sacrifice
user_000045,2006-07-24T18:23:04Z,b83bc61f-8451-4a5d-8b8e-7e9ed295e822,Elton John,4eb1d8c3-cf17-440e-b011-440bdb027465,Can You Feel The Love Tonight
user_000045,2006-07-24T18:18:29Z,f46bd570-5768-462e-b84c-c7c993bbf47e,Eagles,97a621ef-0a79-42db-ac21-b42374d3efd4,New Kid In Town
user_000045,2006-07-24T18:13:24Z,1a1cd7f3-e5df-4eca-bae2-2757c9e656b5,Duran Duran,a770c8d9-62f9-4c6a-a19a-ea3d0ae3dba8,Ordinary World
user_000045,2006-07-24T18:08:34Z,13b94435-a3a4-4da3-bba7-93e1e7c3c646,Don & Johnson,9fb7944b-d709-4502-8fff-6c8944dffe1d,Tell It Like It Is
user_000045,2006-07-24T18:04:24Z,b182fec1-00ad-4082-859d-1f06a2029495,Danny Wilson,3491124e-1d13-42ca-8f66-b13e88ab156a,Mary'S Prayer
user_000045,2006-07-24T18:00:19Z,2aa79fa9-7ac0-443b-b250-18d67227a1cb,Cutting Crew,654a8f0a-b271-4063-acf3-e74a3bba0f47,I'Ve Been In Love Before
user_000045,2006-07-24T17:56:04Z,2aa79fa9-7ac0-443b-b250-18d67227a1cb,Cutting Crew,e1b40d39-3bde-439a-bda2-27268f7c9f51,Died In Your Arms
user_000045,2006-07-24T17:52:09Z,9854d99f-d954-4c0f-9ae5-58a0cdd885f5,Crowded House,48b5099a-ffc3-4319-ba8a-5a763b158211,Don'T Dream It'S Over
user_000045,2006-07-24T17:48:19Z,afb8f901-d846-4c70-a898-59bc183d1da7,Crash Test Dummies,fe000493-3c96-413c-a6c7-d1add7dd8b8e,Mmm Mmm Mmm Mmm
user_000045,2006-07-24T17:44:14Z,a58d4ccf-341d-4f2d-a7c8-52828ce89ad2,Cock Robin,1bf1a025-17b3-4a17-9eec-4e9556b99ae4,Just Around The Corner
user_000045,2006-07-24T17:39:49Z,479497d4-e7c2-4e78-972e-56e78fac3995,Chris Isaak,203ba510-daa7-4389-9ca8-0af3700ef784,Wicked Game
user_000045,2006-07-24T17:36:04Z,479497d4-e7c2-4e78-972e-56e78fac3995,Chris Isaak,2b87c859-eb2e-4b5e-844c-3da0c0921f5b,Somebody'S Crying
user_000045,2006-07-24T17:32:49Z,479497d4-e7c2-4e78-972e-56e78fac3995,Chris Isaak,df0d0593-823c-4fae-9a91-a288af9b3a6f,Can'T Do A Thing (To Stop Me)
user_000045,2006-07-24T17:29:09Z,3f5be744-e867-42fb-8913-5fd69e4099b5,Chicago,64e257fb-bce8-4b0e-9880-4b934a7fd4de,You'Re The Inspiration
user_000045,2006-07-24T17:25:19Z,3f5be744-e867-42fb-8913-5fd69e4099b5,Chicago,5e6ebafe-87ca-4831-aa2c-d9dd29d97184,If You Leave Me Now
user_000045,2006-07-24T17:21:29Z,3f5be744-e867-42fb-8913-5fd69e4099b5,Chicago,b1ec741b-5911-47a8-a836-6a35c74b4d30,Hard To Say I'M Sorry
user_000045,2006-07-24T17:17:19Z,9f870653-72b0-4c6d-8c59-439a95963e09,Cheap Trick,62436def-7dea-43af-a276-9aa9cfe8c299,The Flame
user_000045,2006-07-24T17:12:54Z,847e8a0c-cc20-4213-9e16-975515c2a926,Céline Dion,3ef8f01e-8c4b-4912-957f-446618012a92,Beauty And The Beast
user_000045,2006-07-24T17:08:29Z,847e8a0c-cc20-4213-9e16-975515c2a926,Céline Dion,02d807d4-ff48-49e0-afbd-4552a688a7a1,My Heart Will Go On
user_000045,2006-07-24T17:03:54Z,847e8a0c-cc20-4213-9e16-975515c2a926,Céline Dion,fdf951b0-5442-48ea-814b-d00f32048cd7,Because You Loved Me
user_000045,2006-07-24T16:55:34Z,5adb8b74-54b8-4700-836e-550b6a2a2f71,Cat Stevens,f0a89f78-8366-4a85-8cde-df4bda71f00a,Morning Has Broken
user_000045,2006-07-24T16:52:09Z,5adb8b74-54b8-4700-836e-550b6a2a2f71,Cat Stevens,606c9137-7e24-4df9-b0b8-6ecf30a48010,Father And Son
user_000045,2006-07-24T16:47:49Z,b548040e-b631-4bdd-ab75-045293e448b7,Bruce Hornsby & The Range,45daf702-2c1e-4db6-b0c3-460f03e2566e,The Way It Is
user_000045,2006-07-24T16:43:09Z,6d24f102-5c43-453a-8664-4ee092f441cf,Brian May,a2ab74d2-0ab2-4d24-82f8-1e0b348b12f7,Too Much Love Will Kill You
user_000045,2006-07-24T16:38:34Z,c6ddb55a-c82c-46a8-ac07-cd77d63c5136,Breathe,81fe2c63-e648-4d28-b2b9-50076e6a9d6b,How Can I Fall
user_000045,2006-07-24T16:34:04Z,c6ddb55a-c82c-46a8-ac07-cd77d63c5136,Breathe,8fe6a044-09bf-4262-b75a-bb6140374f89,Hands To Heaven
user_000045,2006-07-24T16:29:34Z,0d8b0d50-e4cf-4da4-965d-f24c58ec3268,Boston,52418d3d-1ba5-456a-afdb-4e07da390151,More Than A Feeling
user_000045,2006-07-24T16:25:04Z,0d8b0d50-e4cf-4da4-965d-f24c58ec3268,Boston,2cd88abb-3e28-4369-a5e3-ec76064c76a6,Amanda
user_000045,2006-07-24T16:20:54Z,47c8f88b-987a-4b64-9175-2b1b57809727,Billy Idol,e2c35987-296b-4a88-a450-c37b69d68932,Eyes Without A Face
user_000045,2006-07-24T16:17:04Z,996417f3-5457-4b9f-9bd7-2cfb3d338d49,Beverley Craven,e39c6b44-0726-40ae-b5c8-8d19f1f880c3,Promise Me
user_000045,2006-07-24T16:13:09Z,08d94fc8-c9cf-465f-b15f-f3f9378fcbf7,Berlin,016a4645-e62c-4709-a1bc-90c52240eaf5,Take My Breath Away
user_000045,2006-07-24T16:09:34Z,837555ba-012e-45f1-9a9c-9628da13ee54,Ben E. King,449d5c0f-a396-458c-b321-9f32c3039b6a,Stand By Me
user_000045,2006-07-24T16:06:24Z,bf0f7e29-dfe1-416c-b5c6-f9ebc19ea810,Bee Gees,545720ea-c325-446d-8494-40dd89c235f5,How Deep Is Your Love
user_000045,2006-07-24T16:02:54Z,7bb60591-46f3-4147-b692-1814a87e832e,Barry Manilow,50ed6012-92ab-43b4-a640-20253b39d4a2,Mandy
user_000045,2006-07-24T15:59:24Z,56cd15a1-0d74-438b-8244-c96ffe1cae03,Barbra Streisand,ec82eada-62ad-4ea1-891a-c4be7a450cc5,Woman In Love
user_000045,2006-07-24T15:55:29Z,f31ec2ac-9071-4306-acd1-d2c8321033b5,Bangles,b51c7a3b-8d40-4af0-a0ad-fa1d9f9028ad,Eternal Flame
user_000045,2006-07-24T15:51:19Z,90b88492-37c1-42e0-8de4-049b7a260f0a,Bad English,4a232766-5c77-4f86-b443-f19b9be286da,When I See You Smile
user_000045,2006-07-24T15:47:24Z,2f569e60-0a1b-4fb9-95a4-3dc1525d1aad,Backstreet Boys,6662deec-a702-4659-9d40-db8a648aec21,As Long As You Love Me
user_000045,2006-07-24T15:43:14Z,3e30aebd-0557-4cfd-8fb9-3945afa5d72b,Annie Lennox,b19be699-9a20-42b1-b119-47456112527c,Why
user_000045,2006-07-24T15:38:54Z,ae6ca971-3a73-4425-96e4-a7e56f4c6a7a,Alias,83917397-c71b-43f6-8751-8c1efdfb0fda,More Than Words Can Say
user_000045,2006-07-24T15:35:04Z,df9a1914-7fad-4900-bdd4-d7811712a2a8,Air Supply,e265cae9-b711-4a38-8af2-87cd6c03c289,Making Love Out Of Nothing At All
user_000045,2006-07-24T15:31:14Z,df9a1914-7fad-4900-bdd4-d7811712a2a8,Air Supply,34fff725-5069-4aa7-acf0-a2107d03b681,All Out Of Love
user_000045,2006-07-24T15:26:49Z,7364dea6-ca9a-48e3-be01-b44ad0d19897,A-Ha,f5998e65-3478-4ac3-a89a-e22668b1ba0c,Stay On These Roads
user_000045,2006-07-24T15:22:39Z,7364dea6-ca9a-48e3-be01-b44ad0d19897,A-Ha,da291a7e-3d71-4bcf-b5dd-0727d3deb95a,Hunting High And Low
user_000045,2006-07-24T15:18:34Z,7364dea6-ca9a-48e3-be01-b44ad0d19897,A-Ha,e007b189-6922-4cd5-afb9-4bef32fb3c49,Crying In The Rain
user_000045,2006-07-24T15:14:09Z,3d2b98e5-556f-4451-a3ff-c50ea18d57cb,Aerosmith,c59758a1-940c-409d-9a0d-bde97048d5ad,Cryin'
user_000045,2006-07-24T15:10:09Z,4dbeae7a-6906-4d85-95df-2b51b4a5d113,Adiemus,f3793417-2571-4498-9e9d-5234822e3529,Adiemus
user_000045,2006-07-24T15:06:09Z,52e683d7-6841-4795-9e7f-59518af4a310,Zucchero & Paul Young,825bff68-573f-4770-9ae7-b674d2b3cddc,Senza Una Donna (Without A Woman)
user_000045,2006-07-24T15:00:48Z,bfe46b8e-0c14-41c3-9ffe-c7ce3b53d226,Paul Kantner,a90010c4-79af-47ed-a7d3-8ec6d1dee3fb,We Built This City
user_000045,2006-07-24T14:50:58Z,be540c02-7898-4b79-9acc-c8122c7d9e83,Pet Shop Boys,1ef2ee95-28a1-4da2-8609-d0cfd03f9f63,It'S A Sin
user_000045,2006-07-24T14:33:27Z,c3cceeed-3332-4cf0-8c4c-bbde425147b6,Scorpions,c842e3dd-5a21-46b2-903c-352baaebf8d1,Where The River Flows
user_000045,2006-07-24T14:28:26Z,c3cceeed-3332-4cf0-8c4c-bbde425147b6,Scorpions,c842e3dd-5a21-46b2-903c-352baaebf8d1,Where The River Flows
user_000045,2006-07-24T14:11:09Z,765774a0-2060-469b-8b7d-612eea48579b,Helloween,3a8f1999-dab7-4a8b-bc1e-899a8dbd54b6,I Can
user_000045,2006-07-24T14:03:14Z,765774a0-2060-469b-8b7d-612eea48579b,Helloween,5d0db0db-4b4d-4c44-8b05-d07162055c03,Falling Higher
user_000045,2006-07-24T04:23:14Z,765774a0-2060-469b-8b7d-612eea48579b,Helloween,5d0db0db-4b4d-4c44-8b05-d07162055c03,Falling Higher
user_000045,2006-07-23T23:31:50Z,f59c5520-5f46-4d2c-b2c4-822eabf53419,Linkin Park,9d70086c-5d7a-4e7f-b1ed-c53c4b11310f,In The End
user_000045,2006-07-23T23:26:00Z,40842674-a794-4580-a0f5-e43d5b600729,Evergrey,c4d58f24-34ae-4494-b93e-91fd426cae7b,Lost
user_000045,2006-07-23T23:21:44Z,40842674-a794-4580-a0f5-e43d5b600729,Evergrey,c4d58f24-34ae-4494-b93e-91fd426cae7b,Lost
user_000045,2006-07-23T23:06:22Z,40842674-a794-4580-a0f5-e43d5b600729,Evergrey,8a3fb5af-1046-48b2-886f-d4e1d5f16c76,Till Dagmar
user_000045,2006-07-23T23:04:17Z,40842674-a794-4580-a0f5-e43d5b600729,Evergrey,8a3fb5af-1046-48b2-886f-d4e1d5f16c76,Till Dagmar
user_000045,2006-07-23T23:00:51Z,40842674-a794-4580-a0f5-e43d5b600729,Evergrey,a99086a0-818a-42f7-9931-9d2e008ac62e,Obedience
user_000045,2006-07-23T22:33:51Z,40842674-a794-4580-a0f5-e43d5b600729,Evergrey,9fe632ea-e9a9-4701-9ba6-c4cb0862a994,Unspeakable
user_000045,2006-07-23T22:29:01Z,40842674-a794-4580-a0f5-e43d5b600729,Evergrey,c4d58f24-34ae-4494-b93e-91fd426cae7b,Lost
user_000045,2006-07-23T20:51:58Z,e1564e98-978b-4947-8698-f6fd6f8b0181,Fort Minor,101a59ad-e8ec-4293-8132-90f01a6e02f2,Believe Me (Feat. Bobo And Styles Of Beyond)
user_000045,2006-07-23T20:43:32Z,e1564e98-978b-4947-8698-f6fd6f8b0181,Fort Minor,58efc946-0e19-4131-bc8d-c4d4bb7c2834,Remember The Name (Feat. Styles Of Beyond)
user_000045,2006-07-23T20:34:10Z,765774a0-2060-469b-8b7d-612eea48579b,Helloween,a5f4b9ef-1772-4a7f-98ed-7e0fa1df9f89,Occasion Avenue
user_000045,2006-07-23T20:21:27Z,765774a0-2060-469b-8b7d-612eea48579b,Helloween,277756be-d8b4-458b-b7d1-02cc102b4b10,The King For A 1000 Years
user_000045,2006-07-23T20:14:41Z,765774a0-2060-469b-8b7d-612eea48579b,Helloween,1e3552ab-a08a-4a9d-b28a-0d9c63cc9eeb,Silent Rain
user_000045,2006-07-23T20:10:50Z,765774a0-2060-469b-8b7d-612eea48579b,Helloween,f4da3b2e-da5f-40a0-92f2-cc8c367b272b,Mrs. God
user_000045,2006-07-23T19:47:54Z,765774a0-2060-469b-8b7d-612eea48579b,Helloween,f4da3b2e-da5f-40a0-92f2-cc8c367b272b,Mrs. God
user_000045,2006-07-23T19:44:38Z,ebee61b4-bbdd-4087-9bcb-d5aa099088ec,James Blunt,80b01c13-2e4b-4f7f-9a4a-d6efc869eebc,You'Re Beautiful
user_000045,2006-07-23T19:38:27Z,ebee61b4-bbdd-4087-9bcb-d5aa099088ec,James Blunt,80b01c13-2e4b-4f7f-9a4a-d6efc869eebc,You'Re Beautiful
user_000045,2006-07-23T17:43:46Z,ebee61b4-bbdd-4087-9bcb-d5aa099088ec,James Blunt,80b01c13-2e4b-4f7f-9a4a-d6efc869eebc,You'Re Beautiful
user_000045,2006-07-23T17:41:06Z,765774a0-2060-469b-8b7d-612eea48579b,Helloween,83af5275-8de9-4f56-ae1e-3b0018a24949,Pleasure Drone
user_000045,2006-07-23T17:30:20Z,765774a0-2060-469b-8b7d-612eea48579b,Helloween,277756be-d8b4-458b-b7d1-02cc102b4b10,The King For A 1000 Years
user_000045,2006-07-23T17:14:24Z,765774a0-2060-469b-8b7d-612eea48579b,Helloween,a5f4b9ef-1772-4a7f-98ed-7e0fa1df9f89,Occasion Avenue
user_000045,2006-07-23T17:03:17Z,765774a0-2060-469b-8b7d-612eea48579b,Helloween,a5f4b9ef-1772-4a7f-98ed-7e0fa1df9f89,Occasion Avenue
user_000045,2006-07-23T16:56:17Z,765774a0-2060-469b-8b7d-612eea48579b,Helloween,e5083299-9720-43ae-8328-7315a8fa09e7,The Invisible Man
user_000045,2006-07-23T16:50:16Z,765774a0-2060-469b-8b7d-612eea48579b,Helloween,83af5275-8de9-4f56-ae1e-3b0018a24949,Pleasure Drone
user_000045,2006-07-23T16:45:30Z,765774a0-2060-469b-8b7d-612eea48579b,Helloween,76a7c992-3f5a-4876-a272-f6bdd5a56384,A Handful Of Pain
user_000045,2006-07-23T16:41:20Z,765774a0-2060-469b-8b7d-612eea48579b,Helloween,5d0db0db-4b4d-4c44-8b05-d07162055c03,Falling Higher
user_000045,2006-07-23T14:29:13Z,e1564e98-978b-4947-8698-f6fd6f8b0181,Fort Minor,101a59ad-e8ec-4293-8132-90f01a6e02f2,Believe Me (Feat. Bobo And Styles Of Beyond)
user_000045,2006-07-23T14:17:13Z,f109bc00-4eff-4710-adc3-d71990bbcc31,Los Christianes,ba990157-6ae6-4fa2-abc7-97edf5353e29,Mírame Sólo Una Vez
user_000045,2006-07-23T14:04:32Z,d4a1404d-e00c-4bac-b3ba-e3557f6468d6,Ace Of Base,e5518c53-33cd-474e-8654-3f008e37840d,Never Gonna Say I'M Sorry
user_000045,2006-07-23T14:00:07Z,d4a1404d-e00c-4bac-b3ba-e3557f6468d6,Ace Of Base,72720af8-ee08-4bcf-b554-60e80d02ce40,Beautiful Life
user_000045,2006-07-23T13:57:21Z,d4a1404d-e00c-4bac-b3ba-e3557f6468d6,Ace Of Base,81ea4779-238a-4cb6-89be-3addbffc70d2,The Sign
user_000045,2006-07-23T13:55:31Z,d4a1404d-e00c-4bac-b3ba-e3557f6468d6,Ace Of Base,351bb48f-ba27-42b6-9d13-d7803c3b39e5,Living In Danger
user_000045,2006-07-23T13:53:41Z,d4a1404d-e00c-4bac-b3ba-e3557f6468d6,Ace Of Base,351bb48f-ba27-42b6-9d13-d7803c3b39e5,Living In Danger
user_000045,2006-07-23T13:49:26Z,29762c82-bb92-4acd-b1fb-09cc4da250d2,Joe Satriani,dcd48761-ab0a-4611-9481-a6b1a8d3691b,Crowd Chant
user_000045,2006-07-23T13:46:05Z,873790e6-5440-4c3c-8be0-0a1ca9058707,Fiskales Ad-Hok,9faade36-3bba-41b6-bb1f-3f3ea075ed72,Eugenia
user_000045,2006-07-23T13:34:38Z,,Human League Yazoo Omd Pet Shop Boys Boy George Clash B52,,80'S Hits Mix
user_000045,2006-07-23T04:38:54Z,2676047f-8968-4cc8-8efb-3b678cca1934,Glup!,52b8ecfa-cdd2-4d2f-bd2d-403b4c05046f,Grado 3
user_000045,2006-07-23T04:35:23Z,,"Fort Minor Feat. Lupe Fiasco, Tak And Holly Brook",,Be Somebody
user_000045,2006-07-23T04:32:03Z,e1564e98-978b-4947-8698-f6fd6f8b0181,Fort Minor,,"S.C.O.M.( Feat. Ryu, Juelz Santan, And Celph Titled)"
user_000045,2006-07-23T04:28:56Z,e1564e98-978b-4947-8698-f6fd6f8b0181,Fort Minor,114c09c1-9cd4-44df-ad14-bc062a42927e,Dolla
user_000045,2006-07-23T04:25:30Z,c262b6bf-be56-4b26-bceb-42d7a27342f3,Michael Kenji Shinoda,,Spray Paint (Feat. Lupe Fiasco & Ghostface Killah)
user_000045,2006-07-23T04:21:13Z,f4a31f0a-51dd-4fa7-986d-3095c40c5ed9,Evanescence,be7cf4ad-bfba-4ae7-86c2-c45f4775142a,Tourniquet
user_000045,2006-07-23T04:16:56Z,3ab7295a-54ac-40e8-b1b2-3d110a143550,Eros Ramazzotti,68ac4148-6cc9-49e7-af3c-baf9f71edfe9,Una Emoción Para Siempre
user_000045,2006-07-23T04:09:46Z,f114b6c4-78f7-45d2-ae73-001e2a77ab9f,Emil Bulls,dffcc836-50db-452c-af35-e0f4f1717084,Take On Me
user_000045,2006-07-23T03:58:36Z,51508c1f-8d07-4a00-9cf1-26c570fe7b78,Cypress Hill,de221aa9-d69e-42b6-ae71-78ba30409693,What'S Your Number
user_000045,2006-07-23T03:55:11Z,0743b15a-3c32-48c8-ad58-cb325350befa,Blink-182,73cbb729-8bba-4ad0-ad03-6cd59ea2ad6e,Feeling This
user_000045,2006-07-23T03:51:51Z,0743b15a-3c32-48c8-ad58-cb325350befa,Blink-182,a1eed2cc-cafc-4148-8b2d-2b882fd06961,I Miss You
user_000045,2006-07-23T03:48:31Z,0743b15a-3c32-48c8-ad58-cb325350befa,Blink-182,94c7a587-1b06-4ca6-a488-37c1363ffe8c,All The Small Things
user_000045,2006-07-23T03:45:36Z,6fe07aa5-fec0-4eca-a456-f29bff451b04,Weezer,,Hash Pipe (From Cd)
user_000045,2006-07-23T03:40:00Z,2676047f-8968-4cc8-8efb-3b678cca1934,Glup!,52b8ecfa-cdd2-4d2f-bd2d-403b4c05046f,Grado 3
user_000045,2006-07-23T03:33:15Z,2676047f-8968-4cc8-8efb-3b678cca1934,Glup!,,Aaay La Vidaa!
user_000045,2006-07-23T03:30:20Z,2676047f-8968-4cc8-8efb-3b678cca1934,Glup!,01eb53f6-1758-49d3-9fb6-e4d1f3ae0ffc,Maldito Sudaca
user_000045,2006-07-23T03:26:55Z,e1564e98-978b-4947-8698-f6fd6f8b0181,Fort Minor,128ab6a9-d0e7-43d1-a35c-f79f9b0c26f5,Petrified
user_000045,2006-07-23T03:22:55Z,e1564e98-978b-4947-8698-f6fd6f8b0181,Fort Minor,9adcf169-bbfd-4824-85e3-44d3d4e59fde,Right Now (Feat. Black Thought Of The Roots And Styles Of Beyond)
user_000045,2006-07-23T03:18:55Z,e1564e98-978b-4947-8698-f6fd6f8b0181,Fort Minor,58efc946-0e19-4131-bc8d-c4d4bb7c2834,Remember The Name (Feat. Styles Of Beyond)
user_000045,2006-07-23T03:16:40Z,e1564e98-978b-4947-8698-f6fd6f8b0181,Fort Minor,9313d923-5a1b-42d6-8eaa-4af8746c6ca2,Introduction
user_000045,2006-07-23T03:14:15Z,e1564e98-978b-4947-8698-f6fd6f8b0181,Fort Minor,523fb306-8fca-4287-8feb-99a4cd6b02c5,Slip Out The Back (Feat. Mr. Hahn)
user_000045,2006-07-23T03:12:04Z,e1564e98-978b-4947-8698-f6fd6f8b0181,Fort Minor,3aa1bf0e-f82d-4d6b-8dd7-51c137cf05f4,The Battle (Feat. Celph Titled)
user_000045,2006-07-23T03:10:14Z,e1564e98-978b-4947-8698-f6fd6f8b0181,Fort Minor,133df5a2-041d-4e55-abeb-8f6521c6ec92,"Red To Black (Feat. Kenna, Jonah Matranga And Styles Of Beyond)"
user_000045,2006-07-23T03:06:39Z,e1564e98-978b-4947-8698-f6fd6f8b0181,Fort Minor,2724821c-df59-4db8-807f-3b2883f23864,Kenji
user_000045,2006-07-23T03:03:03Z,e1564e98-978b-4947-8698-f6fd6f8b0181,Fort Minor,7c10bb2e-5fd1-430b-a1b1-d69dceb3d2d5,High Road (Feat. John Legend)
user_000045,2006-07-23T03:00:28Z,e1564e98-978b-4947-8698-f6fd6f8b0181,Fort Minor,254e4ac0-7c72-4a06-9829-c995de67bd21,Get Me Gone
user_000045,2006-07-23T02:57:38Z,e1564e98-978b-4947-8698-f6fd6f8b0181,Fort Minor,101a59ad-e8ec-4293-8132-90f01a6e02f2,Believe Me (Feat. Bobo And Styles Of Beyond)
user_000045,2006-07-23T02:54:03Z,e1564e98-978b-4947-8698-f6fd6f8b0181,Fort Minor,7fe8c317-5c70-4942-9627-9be08c547a52,Cigarettes
user_000045,2006-07-23T02:50:15Z,e1564e98-978b-4947-8698-f6fd6f8b0181,Fort Minor,c93e7e83-8cea-46b0-800b-bbec12ed1511,Back Home (Feat. Common And Styles Of Beyond)
user_000045,2006-07-23T02:46:37Z,e1564e98-978b-4947-8698-f6fd6f8b0181,Fort Minor,cb53df7f-6024-43ed-97cb-ae248ce5ddfb,In Stereo
user_000045,2006-07-23T02:43:00Z,e1564e98-978b-4947-8698-f6fd6f8b0181,Fort Minor,99e087e1-5649-4e8c-b84f-eea05b8e143a,Where'D You Go (Feat. Holly Brook And Jonah Matranga)
user_000045,2006-07-23T02:39:05Z,e1564e98-978b-4947-8698-f6fd6f8b0181,Fort Minor,9412cd10-d046-43aa-90f5-f72342a664f4,Feel Like Home (Feat. Styles Of Beyond)
user_000045,2006-07-23T02:35:20Z,e1564e98-978b-4947-8698-f6fd6f8b0181,Fort Minor,128ab6a9-d0e7-43d1-a35c-f79f9b0c26f5,Petrified
user_000045,2006-07-23T02:31:19Z,e1564e98-978b-4947-8698-f6fd6f8b0181,Fort Minor,9adcf169-bbfd-4824-85e3-44d3d4e59fde,Right Now (Feat. Black Thought Of The Roots And Styles Of Beyond)
user_000045,2006-07-23T02:27:18Z,e1564e98-978b-4947-8698-f6fd6f8b0181,Fort Minor,58efc946-0e19-4131-bc8d-c4d4bb7c2834,Remember The Name (Feat. Styles Of Beyond)
user_000045,2006-07-23T02:25:03Z,e1564e98-978b-4947-8698-f6fd6f8b0181,Fort Minor,9313d923-5a1b-42d6-8eaa-4af8746c6ca2,Introduction
user_000045,2006-07-23T02:22:38Z,e1564e98-978b-4947-8698-f6fd6f8b0181,Fort Minor,523fb306-8fca-4287-8feb-99a4cd6b02c5,Slip Out The Back (Feat. Mr. Hahn)
user_000045,2006-07-23T02:05:41Z,499025a6-1904-4dfc-98ab-307c9b32a575,Place Vendome,510205ec-9ed8-4bdd-98b5-d38268115f02,Place Vendome
user_000045,2006-07-23T01:40:50Z,,No Hay Control,,Lluvia De Agosto
user_000045,2006-07-23T01:30:13Z,f4501da6-4966-4fa3-b6c4-c05451745612,Colchon,,17
user_000045,2006-07-23T01:27:18Z,f1c8da15-b408-4149-b863-f1cbe9971f19,Mudvayne,add4fcb5-4232-46a6-ad14-aafab44088b5,Forget To Remember
user_000045,2006-07-23T01:23:43Z,f1c8da15-b408-4149-b863-f1cbe9971f19,Mudvayne,3cab3867-d999-4822-8623-27017ddbeac0,Happy?
user_000045,2006-07-22T23:20:00Z,,No Hay Control,,Lluvia De Agosto
user_000045,2006-07-22T23:17:09Z,29121037-43e5-496f-a58b-18b1036d97f1,Smitten,d03a9779-fbfe-4427-a245-6bb77ae9150d,Solo Faltás Vos
user_000045,2006-07-22T22:17:38Z,,No Hay Control,,Lluvia De Agosto
user_000045,2006-07-22T22:08:02Z,,No Hay Control,,Lluvia De Agosto
user_000045,2006-07-22T22:04:42Z,,No Hay Control,,Lluvia De Agosto
user_000045,2006-07-22T22:02:07Z,f4501da6-4966-4fa3-b6c4-c05451745612,Colchon,,17
user_000045,2006-07-22T20:27:52Z,e1564e98-978b-4947-8698-f6fd6f8b0181,Fort Minor,101a59ad-e8ec-4293-8132-90f01a6e02f2,Believe Me (Feat. Bobo And Styles Of Beyond)
user_000045,2006-07-22T20:20:36Z,e1564e98-978b-4947-8698-f6fd6f8b0181,Fort Minor,58efc946-0e19-4131-bc8d-c4d4bb7c2834,Remember The Name (Feat. Styles Of Beyond)
user_000045,2006-07-22T20:15:35Z,00a9f935-ba93-4fc8-a33a-993abe9c936b,Nightwish,24da9484-f122-4d76-9db8-0daed341cd9e,Dark Chest Of Wonders
user_000045,2006-07-22T18:10:57Z,00a9f935-ba93-4fc8-a33a-993abe9c936b,Nightwish,24da9484-f122-4d76-9db8-0daed341cd9e,Dark Chest Of Wonders
